ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,target,prediction,prediction_proba
7698,F,Ship,3,2,189,3,high,1,4997,1,M,M,0.63
5363,C,Ship,4,2,240,3,medium,9,5170,1,M,M,0.56
6034,B,Flight,5,3,260,5,medium,8,1001,0,M,F,0.37
883,D,Ship,3,4,169,2,low,17,1242,1,M,F,0.43
2280,F,Ship,6,1,224,3,medium,64,2705,1,M,F,0.435
10573,D,Ship,5,1,208,2,low,9,4887,0,F,M,0.525
3388,B,Ship,5,5,244,3,low,9,5695,0,M,M,0.61
5450,F,Ship,5,3,169,4,low,4,5683,0,F,M,0.56
1056,F,Ship,3,3,152,3,medium,5,1385,1,M,M,0.605
8620,B,Road,5,3,267,6,low,10,1027,0,M,F,0.5
2031,A,Road,4,5,266,3,medium,5,3718,1,M,F,0.435
10219,D,Ship,5,3,274,5,medium,7,1696,1,M,F,0.44
4442,F,Ship,6,4,218,6,medium,1,4625,1,M,M,0.505
7604,F,Ship,4,1,240,4,medium,7,4818,1,M,M,0.515
6949,D,Ship,3,4,205,5,low,4,4483,0,F,M,0.51
3570,F,Flight,3,4,118,4,low,6,5964,0,M,M,0.66
7001,C,Flight,5,5,235,5,low,4,5908,1,F,M,0.54
9050,F,Flight,3,4,238,2,low,5,4349,1,M,F,0.5
9122,F,Ship,5,3,210,7,medium,4,4362,0,F,F,0.415
7054,B,Ship,4,5,137,2,high,6,5208,0,F,F,0.385
10952,F,Road,5,2,244,6,low,1,1199,0,M,F,0.4
7995,A,Ship,4,5,150,3,high,10,5767,1,F,F,0.405
6781,D,Ship,5,5,246,3,medium,9,4107,0,F,F,0.425
8491,D,Flight,4,1,194,2,medium,1,4198,0,F,F,0.47
3267,A,Road,3,1,216,4,medium,4,4416,0,F,M,0.545
10406,F,Road,5,2,245,5,low,9,1466,0,F,M,0.55
4744,B,Ship,3,1,211,3,high,7,5178,0,F,F,0.405
2025,A,Ship,3,4,210,3,low,7,2878,1,F,M,0.52
257,C,Road,2,2,127,3,low,13,1128,1,M,F,0.45
5196,F,Road,3,4,284,10,low,8,4562,1,M,M,0.595
10264,B,Road,3,3,160,2,medium,3,4665,0,F,M,0.555
7967,C,Ship,4,4,261,2,medium,8,5006,1,M,F,0.48
760,B,Ship,3,3,202,3,medium,35,3986,1,F,M,0.625
1483,D,Road,5,2,264,5,low,27,3118,1,F,F,0.435
10715,C,Ship,5,4,254,5,low,10,1350,0,M,F,0.48
243,A,Ship,2,2,135,3,low,58,1734,1,M,F,0.475
7503,A,Ship,5,1,270,5,high,6,1836,1,F,M,0.59
1297,D,Ship,3,5,191,3,medium,54,3890,1,M,F,0.445
4281,A,Ship,4,5,135,3,medium,5,4515,0,F,F,0.41
8198,F,Road,4,5,216,3,medium,7,5891,0,F,F,0.345
3578,F,Flight,4,1,102,3,medium,3,4179,0,M,M,0.57
6942,F,Ship,4,1,264,2,low,3,5258,0,F,F,0.37
498,F,Ship,4,4,199,2,low,9,3075,1,M,F,0.45
2732,F,Road,3,3,236,2,medium,58,3360,1,F,M,0.515
4861,D,Ship,4,1,212,3,low,3,4896,0,M,M,0.59
5449,D,Ship,6,4,157,6,low,9,5354,1,F,F,0.475
8789,C,Ship,4,2,212,3,low,5,5413,0,M,M,0.535
9702,F,Road,6,5,281,4,medium,5,1484,0,M,M,0.525
8363,C,Flight,5,2,276,6,medium,6,1043,0,F,M,0.515
8328,F,Ship,6,4,287,4,low,5,1972,1,F,M,0.575
7969,D,Ship,4,5,169,4,low,6,4213,0,F,M,0.67
2574,F,Ship,3,5,165,3,medium,33,1500,1,M,F,0.415
4244,F,Flight,4,2,151,2,medium,6,4987,0,M,M,0.56
8383,D,Ship,4,3,173,4,low,9,5672,0,M,M,0.58
915,A,Ship,3,1,255,2,medium,42,3459,1,M,F,0.495
4666,B,Flight,3,4,184,4,medium,2,4052,0,M,M,0.595
3140,F,Road,5,3,277,3,medium,1,4186,1,M,F,0.355
10429,D,Flight,4,5,185,2,low,4,5428,0,F,M,0.54
54,F,Ship,2,1,170,3,low,41,1128,1,M,M,0.57
8840,F,Ship,7,1,255,4,medium,8,1088,1,F,M,0.595
1263,A,Ship,3,3,187,3,low,63,2481,1,F,F,0.315
7935,A,Road,2,2,165,3,medium,10,4080,1,F,M,0.565
9395,C,Ship,3,1,193,10,high,1,4459,0,F,M,0.515
9889,D,Ship,7,2,255,4,medium,10,1372,0,F,F,0.265
974,F,Flight,5,4,229,3,medium,29,2505,1,M,F,0.435
6248,F,Ship,3,1,177,4,low,6,5037,1,F,F,0.465
10288,B,Flight,3,3,215,2,low,2,5661,0,F,M,0.535
617,C,Ship,5,5,143,2,high,18,1066,1,F,F,0.46
2984,F,Ship,4,3,222,4,medium,49,3697,1,M,M,0.565
7716,F,Ship,5,5,262,5,low,6,1887,1,M,F,0.455
5646,F,Ship,2,3,247,4,low,5,5725,0,M,M,0.605
4072,B,Ship,3,3,228,3,medium,8,4927,0,F,M,0.595
7850,F,Ship,6,3,170,4,low,1,4912,0,M,F,0.49
5805,A,Ship,4,3,136,3,low,7,5976,0,F,M,0.575
7571,C,Ship,3,3,157,4,low,2,5715,1,F,M,0.59
1992,F,Ship,4,5,258,3,medium,37,2289,1,F,M,0.675
1700,F,Ship,3,2,223,4,low,20,3955,1,F,M,0.62
557,C,Flight,3,3,255,2,high,7,3311,1,M,M,0.545
1974,F,Ship,5,1,201,3,medium,19,2696,1,M,F,0.38
8440,B,Ship,4,1,284,4,low,4,4795,1,F,M,0.565
2939,C,Ship,4,5,156,5,high,55,1619,1,F,F,0.355
3173,C,Ship,4,4,172,3,medium,1,4201,0,F,F,0.43
7840,B,Ship,3,4,273,2,medium,5,5223,0,F,M,0.535
1582,B,Ship,5,1,167,2,low,62,1884,1,M,M,0.525
6338,F,Ship,4,3,186,3,low,2,4437,1,M,M,0.595
745,D,Ship,2,4,280,4,low,48,1463,1,M,F,0.45
6736,B,Ship,6,4,235,6,low,1,5533,1,M,M,0.625
9011,C,Ship,4,2,210,3,low,8,5672,1,M,F,0.45
672,F,Road,3,3,266,2,medium,46,3594,1,M,F,0.475
2410,B,Ship,3,2,180,2,low,6,1811,1,F,F,0.495
10756,B,Ship,4,1,300,5,medium,6,1027,0,M,F,0.435
5229,A,Ship,5,1,233,3,low,10,5289,0,M,F,0.43
318,F,Ship,4,5,273,4,medium,31,2373,1,F,F,0.465
4745,C,Ship,4,1,205,3,low,10,4923,0,F,F,0.48
6420,F,Road,4,2,206,2,medium,5,4635,0,M,F,0.435
8215,D,Road,3,5,172,3,medium,7,4929,0,F,F,0.5
6612,F,Ship,7,1,244,4,low,8,1817,1,M,M,0.54
1298,F,Ship,4,4,158,2,medium,15,1030,1,M,M,0.705
7363,D,Ship,4,3,203,2,medium,7,4185,0,F,F,0.46
4841,C,Ship,6,4,260,5,medium,2,4687,1,M,M,0.555
8510,F,Flight,3,2,233,4,medium,1,5886,0,M,F,0.45
5762,F,Flight,7,3,244,5,medium,10,1913,1,F,M,0.615
6507,A,Ship,4,4,264,6,low,6,1758,0,F,M,0.54
4705,D,Ship,5,3,163,3,medium,9,4419,1,M,F,0.465
1052,F,Ship,2,1,163,3,medium,24,1119,1,F,M,0.6
2361,A,Ship,6,4,209,5,low,53,3169,1,F,F,0.415
1065,A,Ship,3,2,147,4,low,13,1657,1,M,M,0.555
1834,B,Ship,3,5,245,4,high,26,2072,1,F,F,0.425
7873,D,Ship,3,1,224,3,low,8,4908,0,M,F,0.195
7294,B,Ship,4,4,231,5,low,6,5482,0,F,M,0.57
160,B,Ship,3,3,149,3,low,63,1946,1,F,M,0.605
3711,A,Flight,2,3,237,3,medium,2,5331,0,M,F,0.485
1848,F,Ship,5,1,269,3,medium,2,2136,1,F,F,0.45
1040,F,Ship,2,5,275,2,low,41,2546,1,M,M,0.58
9797,C,Ship,4,1,177,2,low,2,5911,0,M,M,0.555
8275,D,Ship,3,1,138,3,medium,2,4766,1,F,M,0.555
4983,A,Ship,3,3,262,7,high,9,5097,0,F,M,0.655
298,B,Ship,4,4,232,2,low,36,2861,1,M,F,0.42
9980,F,Road,3,2,257,2,medium,8,4242,1,M,F,0.41
5920,B,Ship,3,3,149,3,low,6,4654,0,M,F,0.455
10719,A,Ship,5,2,246,5,low,4,1072,1,F,F,0.43
9346,B,Ship,4,1,157,2,medium,7,4690,1,F,M,0.6
519,A,Ship,4,5,138,3,medium,23,1785,1,M,F,0.44
8731,D,Ship,4,3,175,2,medium,3,4961,1,M,F,0.365
1815,A,Ship,5,4,260,3,low,43,2143,1,M,F,0.265
10561,D,Flight,3,4,216,3,low,3,5817,0,F,F,0.47
3251,C,Ship,4,1,181,2,low,3,5877,0,F,M,0.595
9976,B,Road,4,2,238,5,medium,9,4618,0,M,F,0.305
7304,F,Ship,5,1,248,3,low,2,4075,0,F,M,0.55
5370,F,Ship,4,2,197,3,low,6,5826,0,F,M,0.54
1835,C,Ship,5,5,234,2,medium,44,2548,1,M,F,0.485
6077,C,Ship,3,4,188,4,low,6,5016,0,F,M,0.555
397,D,Road,3,4,205,3,low,10,2728,1,F,F,0.405
10815,A,Road,5,1,174,5,medium,6,4677,0,F,F,0.45
2406,F,Ship,4,2,149,3,medium,54,1506,1,F,F,0.455
7502,F,Ship,7,1,265,4,medium,3,1357,1,F,M,0.7
8728,B,Ship,2,3,211,2,medium,2,4611,0,M,F,0.29
836,F,Flight,3,5,218,4,medium,60,3048,1,M,F,0.47
1963,D,Ship,2,1,165,4,low,57,1881,1,F,M,0.565
1429,D,Ship,6,2,135,5,low,26,1585,1,M,F,0.495
450,F,Ship,4,3,140,2,low,22,1248,1,F,F,0.46
4243,D,Flight,5,4,286,5,low,3,5208,0,F,F,0.48
4687,D,Ship,4,2,190,6,high,5,4139,1,M,M,0.655
3134,F,Road,3,4,163,3,medium,58,1443,1,M,M,0.515
5056,B,Road,5,3,267,3,medium,8,5786,1,F,M,0.575
6322,B,Ship,4,3,208,2,medium,4,4767,1,F,M,0.51
3511,D,Ship,6,3,121,3,medium,10,5208,0,F,M,0.505
6743,C,Ship,4,2,200,3,medium,7,4323,0,M,F,0.455
10135,D,Flight,4,5,211,2,low,4,4106,1,F,M,0.55
8487,A,Road,4,4,206,3,low,2,5572,1,M,M,0.52
9902,F,Ship,3,5,214,2,medium,6,4578,0,F,M,0.505
6922,B,Ship,5,3,252,2,medium,9,1809,0,M,F,0.435
8539,D,Ship,4,3,239,3,low,10,4020,0,M,M,0.53
346,B,Ship,5,1,264,3,low,6,2882,1,M,F,0.44
1296,F,Ship,5,3,185,3,low,25,2503,1,M,M,0.515
6516,F,Ship,6,2,293,5,medium,4,1281,0,F,F,0.425
9641,C,Ship,4,3,231,3,medium,8,4991,0,M,F,0.355
514,B,Ship,5,3,250,5,low,12,2722,1,M,F,0.41
2729,C,Road,4,4,179,3,low,48,1943,1,M,F,0.45
1621,D,Road,4,1,270,3,medium,64,2406,1,F,M,0.575
6316,B,Flight,5,3,257,5,medium,7,1565,1,F,F,0.34
3738,F,Ship,4,4,159,3,medium,3,5545,0,M,F,0.44
8027,C,Ship,6,3,252,2,low,1,1756,0,M,M,0.54
8214,F,Road,4,5,179,3,low,4,4487,0,F,M,0.51
6401,C,Ship,5,5,249,3,low,1,4274,0,M,F,0.49
10674,F,Road,4,2,223,5,medium,3,1395,1,M,F,0.46
6084,F,Ship,5,1,261,4,high,6,4852,0,F,F,0.43
7307,C,Ship,3,2,181,3,low,4,5966,1,M,F,0.465
7191,A,Ship,5,2,303,4,low,9,1224,1,F,M,0.565
3908,F,Ship,3,1,229,3,low,5,4971,1,M,F,0.4
9916,B,Ship,5,3,275,5,low,2,1816,0,F,M,0.595
9683,C,Ship,6,5,254,4,medium,4,1887,1,M,F,0.475
2622,F,Ship,3,1,254,2,low,56,3463,1,M,F,0.39
9824,F,Ship,5,5,239,3,low,5,4122,0,M,F,0.475
2690,F,Ship,4,1,198,3,medium,56,3135,1,F,F,0.37
6244,B,Ship,4,2,252,3,medium,2,5769,0,M,M,0.56
1720,B,Ship,3,2,243,3,medium,31,3943,1,M,M,0.565
9069,A,Ship,5,5,231,2,medium,6,5862,0,F,M,0.615
1804,B,Ship,3,4,151,3,low,16,1020,1,M,M,0.59
9322,B,Flight,3,2,189,3,medium,2,4152,1,F,M,0.535
1256,F,Ship,4,5,196,3,medium,16,3722,1,M,M,0.625
9945,A,Ship,7,5,268,4,medium,9,1754,1,F,F,0.39
317,C,Ship,4,2,238,2,high,17,3358,1,M,M,0.65
1238,F,Flight,4,1,140,2,low,5,1274,1,F,M,0.555
31,D,Ship,3,4,266,2,medium,38,2741,1,F,F,0.34
904,B,Ship,4,1,143,2,medium,3,1996,1,M,M,0.555
2756,F,Flight,4,4,173,3,medium,64,1847,1,F,M,0.57
4206,F,Ship,5,2,243,3,low,4,5415,0,M,F,0.415
3106,B,Ship,5,2,214,6,low,3,3234,1,F,M,0.585
10713,A,Ship,4,2,233,5,low,8,1097,0,F,F,0.335
1133,C,Ship,3,3,175,3,high,45,1212,1,F,F,0.33
5216,F,Flight,6,4,292,4,low,10,1321,1,F,M,0.505
26,F,Ship,3,1,225,4,low,29,3496,1,M,F,0.465
9165,A,Road,4,2,232,5,medium,3,1197,0,M,F,0.445
8521,D,Ship,3,5,191,4,low,4,4008,1,M,M,0.635
2138,F,Ship,5,3,239,4,low,3,3734,1,M,F,0.495
7297,D,Ship,3,5,196,3,high,4,4569,0,F,M,0.565
937,D,Road,3,2,250,3,low,49,3798,1,F,F,0.345
6168,F,Flight,4,3,181,3,low,5,5398,1,F,M,0.59
6701,C,Road,3,3,136,3,low,10,5175,0,M,F,0.45
3616,B,Ship,6,5,194,5,low,8,4777,0,F,M,0.515
4557,A,Ship,6,5,264,4,low,6,1005,0,M,F,0.34
5424,F,Ship,5,3,134,2,low,10,5279,1,M,F,0.38
3031,D,Flight,3,4,209,3,high,37,3650,1,F,M,0.675
2557,D,Ship,3,3,175,3,medium,32,1848,1,F,F,0.455
5655,A,Ship,5,2,266,2,low,3,4030,0,M,M,0.52
8658,F,Ship,4,4,252,5,medium,2,1995,1,M,F,0.435
5218,B,Flight,6,4,275,4,low,9,1585,0,M,M,0.62
1155,A,Ship,4,5,143,8,low,44,1756,1,M,F,0.435
8222,F,Flight,4,5,232,3,low,8,5923,0,F,F,0.445
10615,D,Ship,3,5,228,4,low,7,4068,1,F,F,0.46
6820,B,Ship,6,5,261,4,low,9,1266,1,F,M,0.52
8419,D,Ship,5,1,224,3,low,7,5870,1,M,M,0.57
3159,A,Flight,4,2,159,5,low,4,5547,1,F,M,0.575
9628,B,Ship,5,5,236,5,low,3,1933,1,M,F,0.49
1187,C,Ship,4,4,135,10,medium,57,1361,1,F,F,0.38
9093,A,Ship,5,3,270,5,medium,8,1862,0,F,F,0.395
4387,D,Flight,3,2,257,2,medium,1,4132,1,F,F,0.465
1836,F,Ship,4,2,234,2,high,27,3393,1,M,M,0.53
300,F,Ship,4,3,136,3,medium,20,1531,1,M,M,0.585
8478,F,Road,5,1,268,3,medium,5,5663,0,F,F,0.43
1981,D,Ship,3,2,157,2,low,29,1115,1,M,M,0.62
4307,C,Ship,4,3,191,3,medium,6,4563,0,F,F,0.33
2317,D,Road,5,5,234,2,high,50,3914,1,M,M,0.575
10221,A,Ship,4,3,245,5,low,7,1182,0,M,F,0.37
8430,F,Ship,3,2,199,4,medium,1,5660,0,F,F,0.39
10954,B,Road,4,1,245,5,low,3,1496,1,M,F,0.445
9212,F,Ship,3,2,151,2,low,3,4759,0,F,M,0.535
2329,D,Flight,6,4,190,3,low,7,3175,1,M,M,0.565
6955,D,Ship,3,2,245,2,low,7,4692,0,F,F,0.42
2251,D,Ship,4,1,238,3,low,33,2013,1,F,M,0.555
9476,F,Ship,3,1,270,2,medium,6,4966,0,M,F,0.435
5150,F,Ship,3,1,217,4,medium,1,5761,1,F,F,0.41
3209,C,Ship,5,1,149,2,low,9,5435,0,M,M,0.535
4284,F,Ship,6,1,246,6,low,9,5466,1,F,M,0.605
4677,A,Ship,3,5,216,3,high,2,4242,0,F,F,0.42
4431,A,Ship,4,1,220,3,medium,4,4314,0,M,F,0.495
10376,F,Ship,4,3,216,2,low,4,5997,0,M,M,0.56
5110,B,Ship,5,3,163,6,low,6,4349,0,M,F,0.45
7442,F,Ship,4,3,157,7,low,3,4878,1,F,F,0.425
8316,F,Ship,5,5,258,5,low,10,1719,1,F,F,0.455
9907,D,Ship,6,2,173,3,medium,4,5970,0,F,M,0.54
936,F,Road,5,2,208,3,medium,8,3442,1,M,M,0.62
8161,D,Ship,4,3,209,5,medium,6,4384,0,M,M,0.58
1271,C,Ship,4,4,158,3,medium,63,1387,1,M,F,0.495
10313,C,Ship,3,5,236,3,medium,1,5220,0,F,F,0.365
9674,F,Ship,5,3,267,5,low,1,1505,0,F,F,0.33
4007,C,Ship,4,4,202,4,medium,4,4053,0,M,F,0.465
1111,D,Flight,5,1,196,3,medium,24,2957,1,M,F,0.49
454,B,Ship,4,1,275,10,medium,23,2726,1,F,M,0.505
1039,D,Ship,4,3,97,2,low,26,1598,1,M,F,0.345
10011,A,Flight,5,5,105,4,low,6,5135,1,M,F,0.445
8007,A,Ship,6,3,260,5,low,8,1324,1,M,M,0.6
3178,B,Ship,2,1,274,10,high,1,5622,0,F,M,0.575
4101,A,Road,2,1,151,3,low,5,5982,1,F,F,0.485
8870,F,Ship,4,4,261,5,medium,2,1829,0,F,M,0.605
1564,B,Ship,3,1,145,2,high,25,1851,1,M,M,0.53
10767,A,Ship,5,2,264,5,medium,4,1318,0,M,F,0.485
1324,B,Ship,5,1,225,2,medium,31,3454,1,M,M,0.62
4347,A,Ship,4,4,280,5,low,3,5034,0,F,F,0.47
6681,A,Ship,4,2,201,2,low,3,4869,1,M,F,0.42
139,D,Flight,4,1,207,5,low,48,2399,1,M,F,0.33
5171,C,Ship,3,1,244,3,high,7,5140,1,M,M,0.675
1771,D,Road,5,5,189,4,high,16,3564,1,F,M,0.545
3742,B,Ship,5,1,167,3,medium,3,4267,1,M,M,0.51
10450,B,Ship,4,3,233,5,low,5,1799,1,M,F,0.45
9485,C,Ship,3,5,218,2,medium,6,4072,0,F,F,0.5
4870,B,Ship,3,2,264,3,low,8,5831,0,F,M,0.67
8348,F,Road,7,2,297,4,low,7,1383,1,F,F,0.39
10441,D,Ship,4,4,187,3,high,6,4567,0,M,F,0.42
3258,F,Ship,4,2,222,3,high,9,5337,0,F,M,0.57
8661,A,Ship,4,2,271,5,medium,4,1633,1,M,F,0.475
10537,D,Road,4,3,195,3,low,1,4236,1,M,M,0.53
7043,C,Ship,6,4,272,4,low,4,4098,0,F,M,0.535
3194,F,Ship,3,3,129,3,high,7,5197,1,M,F,0.475
10768,B,Ship,4,2,258,5,medium,1,1010,0,F,F,0.465
6671,C,Ship,3,2,243,4,medium,4,4410,1,M,M,0.66
5232,F,Ship,3,4,284,10,low,5,5479,0,M,M,0.655
5664,F,Ship,4,2,266,2,low,8,5516,0,F,F,0.395
6963,A,Road,3,1,269,4,low,7,5107,0,F,F,0.455
807,A,Road,3,1,145,4,low,58,1751,1,F,F,0.37
4932,F,Flight,4,3,205,2,medium,10,4178,1,M,M,0.55
2177,C,Road,4,3,163,3,low,45,1395,1,F,M,0.55
7328,F,Ship,3,3,165,2,low,8,5813,0,M,F,0.43
10371,A,Ship,4,1,259,3,low,9,5148,1,M,F,0.445
5315,C,Ship,3,5,181,4,high,1,4971,1,F,M,0.54
1478,F,Ship,3,3,249,3,low,55,3375,1,M,M,0.715
6970,B,Road,4,4,192,4,low,2,5856,1,F,M,0.515
5587,D,Ship,5,2,274,4,medium,7,4929,0,F,F,0.315
470,F,Ship,3,5,183,3,low,2,3459,1,F,M,0.71
8838,F,Ship,7,5,254,4,medium,6,1491,1,F,M,0.505
10389,A,Road,3,1,149,3,medium,9,5952,1,F,F,0.48
1938,F,Ship,3,4,181,3,low,45,2486,1,M,M,0.625
2187,A,Road,3,4,202,3,medium,28,3707,1,M,M,0.51
9779,C,Ship,3,1,263,3,medium,4,4208,0,F,M,0.525
992,F,Ship,3,5,140,3,low,30,1035,1,F,F,0.475
956,F,Flight,4,5,209,8,medium,59,2948,1,F,F,0.47
3118,B,Ship,4,3,142,4,low,29,1420,1,M,M,0.605
4191,A,Ship,4,5,175,2,medium,4,4910,1,M,M,0.515
2139,A,Ship,2,3,140,2,medium,20,1832,1,M,F,0.34
5132,F,Ship,5,1,265,3,high,5,4951,1,M,F,0.48
1791,A,Flight,6,2,205,5,medium,61,2018,1,F,F,0.47
5283,A,Ship,6,3,259,5,medium,1,1271,0,F,M,0.655
8901,A,Flight,7,2,284,4,low,1,1085,1,F,M,0.73
4802,F,Flight,6,1,255,4,low,2,1385,0,F,F,0.41
8718,F,Ship,5,1,193,6,medium,4,5964,0,F,F,0.355
9822,F,Ship,4,2,151,3,medium,3,5154,1,M,M,0.56
772,B,Ship,4,3,179,3,medium,40,1584,1,M,M,0.555
8541,A,Ship,3,4,195,10,low,5,5950,1,M,F,0.44
9648,F,Ship,4,1,272,2,low,2,5022,0,M,F,0.45
2488,B,Ship,5,2,132,2,medium,8,1665,1,M,M,0.515
6509,C,Ship,5,1,298,4,low,4,1853,0,F,M,0.52
8429,C,Ship,4,1,236,3,low,8,4114,0,F,F,0.405
10467,A,Ship,5,5,262,6,low,10,1816,1,M,M,0.56
7369,D,Ship,4,1,179,4,medium,2,4071,1,F,M,0.545
10947,A,Road,4,2,252,5,medium,7,1134,1,M,F,0.465
2918,F,Ship,4,4,176,3,medium,53,1472,1,M,M,0.65
