ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M
6776,3,1,166,3,9,4251,0,False,False,False,True,False,True,False,True,False
6777,4,5,257,2,5,4127,0,False,False,False,False,False,True,False,True,True
6778,5,1,249,3,5,4392,0,True,False,False,False,False,True,False,True,False
6779,5,5,268,3,7,4480,1,False,True,False,False,False,True,False,True,False
6780,4,4,273,3,3,5749,1,False,False,False,True,False,True,True,False,False
6781,5,5,246,3,9,4107,0,False,False,True,False,False,True,False,True,False
6782,5,1,142,6,1,4843,1,False,False,False,True,False,True,False,True,True
6783,5,2,168,2,6,5464,1,False,False,False,False,False,True,True,False,True
6784,5,2,249,3,9,5978,1,True,False,False,False,False,True,True,False,True
6785,3,1,220,3,6,5319,0,False,True,False,False,False,True,False,True,False
6786,4,3,189,2,7,4765,0,False,False,False,True,False,True,True,False,False
6787,5,2,237,4,5,5623,1,False,False,True,False,False,True,True,False,True
6788,4,4,247,3,2,5324,1,False,False,False,True,False,True,False,False,False
6789,3,4,250,6,1,4543,1,False,False,False,False,False,True,False,True,True
6790,4,4,207,10,1,4602,0,True,False,False,False,False,True,True,False,False
6791,4,4,201,10,3,4202,0,False,True,False,False,False,True,True,False,True
6792,4,2,142,2,6,5326,0,False,False,False,True,False,True,True,False,True
6793,3,1,207,2,7,4639,0,False,False,True,False,False,True,True,False,True
6794,3,1,214,2,10,4310,0,False,False,False,True,False,True,False,False,False
6795,4,3,134,10,8,4337,0,False,False,False,False,False,True,False,True,True
6796,3,4,178,8,6,4146,0,True,False,False,False,False,True,False,True,False
6797,4,1,186,2,4,4686,1,False,True,False,False,False,True,True,False,True
6798,4,4,250,3,10,4505,0,False,False,False,True,False,True,True,False,True
6799,4,3,172,3,10,5434,0,False,False,True,False,False,True,False,True,False
6800,3,4,265,10,10,4049,0,False,False,False,True,False,True,True,False,True
6801,3,2,158,7,10,4244,1,False,False,False,False,False,True,False,True,True
6802,3,1,180,7,10,5536,0,True,False,False,False,False,True,False,True,True
6803,4,2,173,3,3,5364,0,False,True,False,False,False,True,False,False,False
6804,3,3,153,10,10,5772,0,False,False,False,True,False,True,False,True,True
6805,4,4,182,3,7,5197,0,False,False,True,False,False,True,False,False,False
6806,3,1,192,3,9,5004,0,False,False,False,True,False,True,True,False,False
6807,6,5,285,7,9,4112,0,False,False,False,False,False,True,False,True,True
6808,3,3,151,6,6,4279,0,True,False,False,False,False,True,True,False,False
6809,3,3,242,2,7,4501,0,False,True,False,False,False,True,True,False,False
6810,3,1,237,3,4,5860,0,False,False,False,True,False,True,False,True,False
6811,5,2,259,5,7,1032,0,False,False,True,False,False,True,True,False,False
6812,4,3,249,6,2,1046,1,False,False,False,True,False,True,True,False,True
6813,6,3,289,4,5,1708,0,False,False,False,False,False,True,False,False,False
6814,6,3,308,5,4,1118,0,True,False,False,False,False,True,False,True,False
6815,6,3,297,4,2,1954,0,False,True,False,False,False,True,False,True,True
6816,4,1,255,5,4,1005,0,False,False,False,True,False,True,True,False,False
6817,6,1,266,4,9,1287,0,False,False,True,False,False,True,True,False,True
6818,7,2,302,4,6,1632,0,False,False,False,True,False,True,True,False,True
6819,4,5,223,5,6,1579,1,False,False,False,False,False,True,False,True,False
6820,6,5,261,4,9,1266,1,True,False,False,False,False,True,True,False,False
6821,4,4,273,5,10,1316,0,False,True,False,False,False,True,True,False,True
6822,6,3,260,4,9,1131,1,False,False,False,True,False,True,True,False,True
6823,5,2,266,5,1,1504,1,False,False,True,False,False,True,True,False,False
6824,2,1,164,5,4,1708,0,False,False,False,True,True,False,True,False,True
6825,5,3,240,6,3,1321,0,False,False,False,False,True,False,False,True,False
6826,6,3,305,4,9,1479,1,True,False,False,False,True,False,False,True,False
6827,5,4,248,5,3,1471,1,False,True,False,False,True,False,True,False,False
6828,7,3,279,4,8,1060,0,False,False,False,True,True,False,False,True,True
6829,5,4,244,6,10,1978,1,False,False,True,False,True,False,True,False,False
6830,5,4,267,5,9,1017,0,False,False,False,True,True,False,True,False,True
6831,7,1,275,4,7,1754,0,False,False,False,False,True,False,False,True,True
6832,5,1,168,2,10,4240,0,True,False,False,False,True,False,True,False,False
6833,5,2,249,3,2,4696,0,False,True,False,False,True,False,True,False,True
6834,3,2,220,3,7,4555,1,False,False,False,True,True,False,False,True,True
6835,4,4,189,2,5,4553,0,False,False,True,False,True,False,True,False,True
6836,5,2,237,4,9,5922,0,False,False,False,True,True,False,True,False,False
6837,4,3,247,3,1,5214,0,False,False,False,False,True,False,False,False,False
6838,3,3,250,6,9,5322,1,True,False,False,False,True,False,False,True,True
6839,4,3,207,10,9,4179,0,False,True,False,False,True,False,True,False,False
6840,4,5,201,10,7,5340,0,False,False,False,True,True,False,True,False,False
6841,4,5,142,2,2,4472,0,False,False,True,False,True,False,True,False,True
6842,3,4,207,2,6,5852,1,False,False,False,True,True,False,True,False,True
6843,3,2,214,2,7,4938,0,False,False,False,False,True,False,False,False,False
6844,4,5,134,10,5,4244,0,True,False,False,False,True,False,False,True,True
6845,3,3,178,8,8,4774,1,False,True,False,False,True,False,False,True,True
6846,4,2,186,2,2,5604,1,False,False,False,True,False,False,True,False,True
6847,4,2,250,3,5,4488,1,False,False,True,False,False,False,True,False,True
6848,4,1,172,3,10,5106,1,False,False,False,True,False,False,False,True,False
6849,3,5,265,10,6,4380,0,False,False,False,False,False,False,True,False,True
6850,3,1,158,7,6,4166,0,True,False,False,False,False,False,False,True,False
6851,3,3,180,7,4,5068,1,False,True,False,False,False,False,False,True,False
6852,4,1,173,3,1,5749,0,False,False,False,True,False,False,False,False,True
6853,3,4,153,10,4,5456,1,False,False,True,False,False,False,False,True,False
6854,4,3,182,3,3,5624,0,False,False,False,True,False,False,False,False,False
6855,3,5,192,3,7,4056,1,False,False,False,False,False,False,True,False,False
6856,6,3,285,7,7,5030,1,True,False,False,False,False,False,False,True,True
6857,3,5,151,6,8,4692,1,False,True,False,False,False,False,True,False,True
6858,3,5,242,2,1,5803,1,False,False,False,True,False,False,True,False,True
6859,3,1,237,3,1,4476,1,False,False,True,False,False,False,False,True,False
6860,5,4,259,5,10,1177,0,False,False,False,True,False,False,True,False,True
6861,4,2,249,6,9,1673,1,False,False,False,False,False,False,True,False,False
6862,6,4,289,4,4,1822,0,True,False,False,False,False,False,False,False,False
6863,6,2,308,5,4,1303,0,False,True,False,False,False,False,False,True,True
6864,6,3,297,4,1,1080,0,False,False,False,True,False,False,False,True,True
6865,4,3,255,5,1,1192,0,False,False,True,False,False,False,True,False,True
6866,6,3,266,4,9,1876,0,False,False,False,True,False,False,True,False,False
6867,7,1,302,4,4,1647,0,False,False,False,False,False,False,True,False,True
6868,4,4,223,5,1,1124,1,True,False,False,False,False,True,False,True,True
6869,6,4,261,4,5,1794,1,False,True,False,False,False,True,True,False,False
6870,4,2,273,5,4,1223,1,False,False,False,True,False,True,True,False,False
6871,6,3,260,4,10,1140,0,False,False,True,False,False,True,True,False,False
6872,5,2,266,5,10,1274,1,False,False,False,True,False,True,True,False,False
6873,2,3,164,5,7,1243,0,False,False,False,False,False,True,True,False,True
6874,5,2,240,6,2,1852,1,True,False,False,False,False,True,False,True,False
6875,6,5,305,4,9,1072,0,False,True,False,False,False,True,False,True,False
6876,5,2,248,5,4,1284,1,False,False,False,True,False,True,True,False,True
6877,7,2,279,4,5,1210,0,False,False,True,False,False,True,False,True,True
6878,5,2,244,6,5,1702,1,False,False,False,True,False,True,True,False,True
6879,5,1,237,5,2,1429,1,False,False,False,False,False,True,False,True,False
6880,4,2,251,6,1,1154,1,True,False,False,False,False,True,False,True,False
6881,4,4,247,6,4,1044,0,False,True,False,False,False,True,True,False,False
6882,5,2,262,6,4,1532,1,False,False,False,True,False,True,False,True,False
6883,5,3,223,5,10,1170,1,False,False,True,False,False,True,False,True,True
6884,5,5,275,5,3,1145,0,False,False,False,True,False,True,True,False,False
6885,6,3,139,6,8,1284,1,False,False,False,False,False,True,False,True,False
6886,4,3,245,6,3,1155,0,True,False,False,False,False,True,True,False,False
6887,6,3,278,4,3,1033,0,False,True,False,False,False,True,False,False,False
6888,5,3,243,5,2,1776,1,False,False,False,True,False,True,True,False,True
6889,7,3,309,4,1,1290,1,False,False,True,False,False,True,True,False,False
6890,6,2,279,4,1,1150,1,False,False,False,True,False,True,True,False,True
6891,6,3,247,4,3,1903,0,False,False,False,False,False,True,False,True,True
6892,5,1,235,5,6,1059,1,True,False,False,False,False,True,False,True,False
6893,5,5,268,5,10,1906,0,False,True,False,False,False,True,False,True,False
6894,6,1,309,4,9,1305,0,False,False,False,True,False,True,False,True,True
6895,6,5,308,4,2,1125,1,False,False,True,False,False,True,True,False,True
6896,5,5,237,5,2,1593,1,False,False,False,True,False,True,False,False,False
6897,6,2,291,4,9,1241,1,False,False,False,False,False,True,True,False,True
6898,4,2,264,5,6,1736,1,True,False,False,False,False,True,False,True,False
6899,2,2,212,4,3,1284,1,False,True,False,False,False,True,False,True,False
6900,4,5,196,4,10,1694,1,False,False,False,True,False,True,True,False,True
6901,5,5,260,5,6,1860,0,False,False,True,False,False,True,True,False,False
6902,6,5,266,4,6,1201,0,False,False,False,True,False,True,True,False,False
6903,5,2,254,5,6,1491,1,False,False,False,False,False,True,False,False,True
6904,5,2,249,5,8,1018,1,True,False,False,False,False,True,True,False,False
6905,6,5,279,4,7,1300,0,False,True,False,False,False,True,False,True,True
6906,6,3,306,4,5,1261,1,False,False,False,True,False,True,False,False,False
6907,4,5,249,5,3,1530,1,False,False,True,False,False,True,False,True,True
6908,6,4,297,4,9,1249,1,False,False,False,True,False,True,True,False,False
6909,6,1,273,4,6,1561,0,False,False,False,False,False,True,True,False,True
6910,6,4,299,4,9,1817,0,True,False,False,False,False,True,True,False,False
6911,5,5,240,5,10,1574,1,False,True,False,False,False,True,False,True,True
6912,5,4,260,6,2,1765,0,False,False,False,True,False,True,True,False,False
6913,5,1,251,5,7,1924,1,False,False,True,False,False,True,True,False,False
6914,5,5,256,5,2,1693,1,False,False,False,True,False,True,False,True,True
6915,5,2,226,5,5,1659,0,False,False,False,False,False,True,False,True,True
6916,5,3,262,5,10,1197,1,True,False,False,False,False,True,True,False,False
6917,7,4,261,5,6,1334,0,False,True,False,False,False,True,True,False,True
6918,2,2,181,2,6,1324,1,False,False,False,True,False,True,True,False,False
6919,6,1,254,4,6,1928,1,False,False,True,False,False,True,False,True,False
6920,6,1,288,4,8,1806,1,False,False,False,True,False,True,False,True,True
6921,6,3,245,4,10,1798,0,False,False,False,False,False,True,True,False,True
6922,5,3,252,2,9,1809,0,True,False,False,False,False,True,False,True,True
6923,4,1,293,3,8,1326,1,False,True,False,False,False,True,True,False,True
6924,5,3,253,4,9,1729,0,False,False,False,True,False,True,True,False,True
6925,6,1,245,4,10,1606,0,False,False,True,False,False,True,True,False,False
6926,6,4,247,4,3,1946,0,False,False,False,True,False,True,False,True,True
6927,5,4,274,5,7,1371,1,False,False,False,False,False,True,True,False,True
6928,6,4,283,4,8,1480,0,True,False,False,False,False,True,True,False,False
6929,6,4,286,4,8,1690,1,False,True,False,False,False,True,True,False,False
6930,5,4,257,5,10,1695,1,False,False,False,True,False,True,True,False,True
6931,5,2,258,5,2,1232,1,False,False,True,False,False,True,True,False,False
6932,4,2,201,3,6,5616,1,False,False,False,True,False,True,False,True,False
6933,3,1,231,3,1,5392,1,False,False,False,False,False,True,True,False,True
6934,4,5,161,2,5,5133,1,True,False,False,False,False,True,False,False,False
6935,5,1,250,3,8,5845,0,False,True,False,False,False,True,True,False,True
6936,4,2,169,6,6,4179,0,False,False,False,True,False,True,True,False,False
6937,4,4,191,2,1,4318,1,False,False,True,False,False,True,True,False,True
6938,4,2,271,3,4,4186,1,False,False,False,True,False,True,False,True,False
6939,5,4,271,3,3,5218,1,False,False,False,False,False,True,True,False,True
6940,4,2,224,3,1,5821,0,True,False,False,False,False,True,True,False,True
6941,3,5,276,5,10,5302,1,False,True,False,False,False,True,True,False,False
6942,4,1,264,2,3,5258,0,False,False,False,True,False,True,True,False,False
6943,5,2,185,3,10,4354,0,False,False,True,False,False,True,True,False,True
6944,3,3,253,2,5,4112,1,False,False,False,True,False,True,True,False,True
6945,3,5,155,4,1,4432,1,False,False,False,False,False,True,True,False,False
6946,4,1,219,3,5,5632,0,True,False,False,False,False,True,True,False,False
6947,3,2,204,4,7,4768,0,False,True,False,False,False,True,False,True,True
6948,4,1,196,4,3,5496,0,False,False,False,True,False,True,True,False,False
6949,3,4,205,5,4,4483,0,False,False,True,False,False,True,True,False,False
6950,3,4,187,3,9,4725,1,False,False,False,True,False,True,True,False,False
6951,3,1,221,2,6,5267,0,False,False,False,False,False,True,False,True,False
6952,5,4,143,3,1,5165,1,True,False,False,False,False,True,False,True,False
6953,5,3,135,3,4,5858,0,False,True,False,False,False,True,False,False,True
6954,3,1,207,2,7,5596,0,False,False,False,True,False,True,True,False,False
6955,3,2,245,2,7,4692,0,False,False,True,False,False,True,True,False,False
6956,5,2,257,3,2,4677,1,False,False,False,True,False,True,True,False,False
6957,3,1,186,3,1,5694,1,False,False,False,False,False,True,False,False,False
6958,5,2,246,3,2,4054,1,True,False,False,False,False,True,True,False,True
6959,3,4,255,2,2,4504,0,False,True,False,False,False,True,True,False,True
6960,5,3,206,3,1,4645,0,False,False,False,True,False,True,True,False,False
6961,3,1,178,4,9,4298,0,False,False,True,False,True,False,False,True,True
6962,5,2,274,2,5,4154,0,False,False,False,True,True,False,True,False,False
6963,3,1,269,4,7,5107,0,False,False,False,False,True,False,True,False,False
6964,5,1,282,4,9,4766,0,True,False,False,False,True,False,True,False,False
6965,2,4,108,5,5,4874,1,False,True,False,False,True,False,False,False,True
6966,4,5,268,6,7,4709,0,False,False,False,True,True,False,False,True,False
6967,2,3,215,2,3,5052,1,False,False,True,False,True,False,False,True,False
6968,4,1,169,4,1,5323,0,False,False,False,True,True,False,True,False,True
6969,3,4,165,3,4,4482,0,False,False,False,False,True,False,True,False,False
6970,4,4,192,4,2,5856,1,True,False,False,False,True,False,True,False,False
6971,4,3,206,2,9,5076,1,False,True,False,False,True,False,True,False,True
6972,3,5,151,2,8,4408,1,False,False,False,True,True,False,False,True,True
6973,3,4,150,3,5,4950,0,False,False,True,False,True,False,True,False,False
6974,4,3,250,3,10,4316,0,False,False,False,True,True,False,True,False,True
6975,5,3,168,3,2,5986,1,False,False,False,False,True,False,False,True,False
6976,4,1,137,2,3,4657,0,True,False,False,False,True,False,True,False,True
6977,6,5,148,4,1,5216,1,False,True,False,False,True,False,True,False,True
6978,6,2,215,5,7,4057,0,False,False,False,True,True,False,True,False,False
6979,4,2,269,2,2,4013,1,False,False,True,False,True,False,False,True,False
6980,3,5,139,3,1,4060,1,False,False,False,True,True,False,True,False,False
6981,4,1,205,5,10,4944,0,False,False,False,False,True,False,True,False,True
6982,5,4,212,2,9,4925,0,True,False,False,False,True,False,True,False,False
6983,3,3,136,2,10,5749,0,False,True,False,False,False,False,False,True,True
6984,3,3,231,3,4,4088,0,False,False,False,True,False,False,False,True,False
6985,4,4,215,2,7,5151,1,False,False,True,False,False,False,True,False,False
6986,4,4,179,3,3,5624,0,False,False,False,True,False,False,False,True,False
6987,3,2,223,4,3,5374,0,False,False,False,False,False,False,False,True,True
6988,3,5,210,3,6,5566,0,True,False,False,False,False,False,True,False,True
6989,4,5,133,3,8,5653,1,False,True,False,False,False,False,False,False,False
6990,3,1,187,2,8,4292,1,False,False,False,True,False,False,True,False,False
6991,4,1,256,2,2,5630,0,False,False,True,False,False,False,False,True,True
